"","state","fips2","tvote","vep","vepnov","turnoutvep","sc_fips"
"1431","28",28121,62768,104986.3515625,105042.8515625,0.597546637058258,"28121"
"1432","28",28123,10522,19165.0546875,19187.083984375,0.548389732837677,"28123"
"1433","28",28125,2190,3314.33251953125,3306.6533203125,0.662301063537598,"28125"
"1434","28",28127,11419,19542.4609375,19516.73046875,0.585087776184082,"28127"
"1435","28",28129,7627,11909.2783203125,11890.623046875,0.641429781913757,"28129"
"1436","28",28131,7045,13473.3740234375,13493.2373046875,0.522113382816315,"28131"
"1437","28",28133,9598,16280.466796875,16163.86328125,0.59379369020462,"28133"
"1438","28",28135,5870,6603.25927734375,6562.36279296875,0.894494891166687,"28135"
"1439","28",28137,11627,20821.380859375,20816.037109375,0.558559715747833,"28137"
"1440","28",28139,9235,15548.2001953125,15510.3359375,0.595409393310547,"28139"
"1441","28",28141,8371,14550.275390625,14546.4326171875,0.575467526912689,"28141"
"1442","28",28143,3567,6737.916015625,6723.70166015625,0.530511319637299,"28143"
"1443","28",28145,11496,19781.859375,19756.458984375,0.581885635852814,"28145"
"1444","28",28147,6919,10845.478515625,10853.48828125,0.637490928173065,"28147"
"1445","28",28149,19416,33847.83984375,33713.9453125,0.575904130935669,"28149"
"1446","28",28151,16825,33658.7578125,33481.703125,0.502513289451599,"28151"
"1447","28",28153,9599,15067.4912109375,15077.3056640625,0.636652231216431,"28153"
"1448","28",28155,5069,7299.0068359375,7290.740234375,0.695265471935272,"28155"
"1449","28",28157,4218,5970.99755859375,5959.84228515625,0.707736849784851,"28157"
"1450","28",28159,8881,13195.779296875,13159.03515625,0.674897491931915,"28159"
"1451","28",28161,6077,9369.4619140625,9389.681640625,0.647199809551239,"28161"
"1452","28",28163,10070,15994.1142578125,15979.0927734375,0.63019847869873,"28163"
"1453","29",29001,10226,19991.462890625,19969.99609375,0.512068212032318,"29001"
"1454","29",29003,9140,13175.0283203125,13201.5439453125,0.692343235015869,"29003"
"1455","29",29005,2730,4160.49658203125,4158.8525390625,0.656431078910828,"29005"
"1456","29",29007,10061,18359.044921875,18368.705078125,0.547725081443787,"29007"
"1457","29",29009,14605,24854.408203125,24712.2578125,0.591002225875854,"29009"
"1458","29",29011,5939,8797.857421875,8813.5810546875,0.673846423625946,"29011"
"1459","29",29013,8031,12172.9892578125,12182.1552734375,0.659242928028107,"29013"
"1460","29",29015,9590,15256.0966796875,15317.912109375,0.626064419746399,"29015"
"1461","29",29017,5676,9206.8896484375,9183.4521484375,0.618068218231201,"29017"
"1462","29",29019,83868,133484.890625,134250.265625,0.624713838100433,"29019"
"1463","29",29021,35659,62774.44921875,62511.109375,0.570442616939545,"29021"
"1464","29",29023,17259,31663.095703125,31599.68359375,0.546176373958588,"29023"
"1465","29",29025,4312,6688.111328125,6703.82861328125,0.643214523792267,"29025"
"1466","29",29027,19193,33168.31640625,33275.97265625,0.576782524585724,"29027"
"1467","29",29029,22514,34842.4921875,34827.64453125,0.646440505981445,"29029"
"1468","29",29031,37038,59769.265625,59871.41015625,0.618625819683075,"29031"
"1469","29",29033,4361,6775.89794921875,6762.30224609375,0.64489871263504,"29033"
"1470","29",29035,2850,4650.6044921875,4641.33056640625,0.614048063755035,"29035"
"1471","29",29039,6288,10546.3779296875,10559.7001953125,0.595471441745758,"29039"
"1472","29",29041,3969,5707.12890625,5687.27001953125,0.697874367237091,"29041"
"1473","29",29043,41531,61508.171875,61932.8515625,0.670581102371216,"29043"
"1474","29",29045,3316,5106.3037109375,5088.388671875,0.651679754257202,"29045"
"1475","29",29049,10208,15357.615234375,15348.744140625,0.665070712566376,"29049"
"1476","29",29051,37374,52674.52734375,52297.1953125,0.714646339416504,"29051"
"1477","29",29053,7986,12256.9892578125,12279.0859375,0.650374114513397,"29053"
"1478","29",29055,9920,18233.8203125,18196.57421875,0.545157551765442,"29055"
"1479","29",29057,3951,5953.228515625,5965.283203125,0.662332355976105,"29057"
"1480","29",29059,7453,12424.189453125,12439.2314453125,0.599152743816376,"29059"
"1481","29",29061,3738,5843.16943359375,5828.73876953125,0.641305088996887,"29061"
"1482","29",29063,4594,7012.681640625,7019.04736328125,0.654504776000977,"29063"
"1483","29",29065,6791,11735.494140625,11710.9326171875,0.579885482788086,"29065"
"1484","29",29067,6666,10332.9423828125,10322.8115234375,0.645754277706146,"29067"
"1485","29",29069,10578,21495.90234375,21411.78125,0.494027078151703,"29069"
"1486","29",29071,50113,77528.9765625,77781.5390625,0.644278824329376,"29071"
"1487","29",29073,7451,11525.9404296875,11522.8818359375,0.6466264128685,"29073"
"1488","29",29075,3043,4914.68603515625,4902.294921875,0.620729684829712,"29075"
"1489","29",29077,129231,217815.375,217805.0625,0.593333303928375,"29077"
"1490","29",29079,4428,7579.09521484375,7590.83544921875,0.583334982395172,"29079"
"1491","29",29081,3689,6284.353515625,6268.42919921875,0.588504672050476,"29081"
"1492","29",29083,9866,16524.5859375,16496.19140625,0.598077416419983,"29083"
"1493","29",29085,4724,7533.27587890625,7534.2392578125,0.627004265785217,"29085"
"1494","29",29087,2355,3494.2744140625,3492.48046875,0.674305856227875,"29087"
"1495","29",29089,4868,7697.49853515625,7691.85205078125,0.632877469062805,"29089"
"1496","29",29091,17455,29734.40625,29744.44921875,0.586832165718079,"29091"
"1497","29",29093,4269,7769.18408203125,7773.20751953125,0.549194157123566,"29093"
"1498","29",29097,48326,85087.2734375,85390.3984375,0.565941870212555,"29097"
"1499","29",29099,106238,167292.921875,167491.515625,0.634288847446442,"29099"
"1500","29",29101,21132,40667.7265625,40628.0078125,0.520133793354034,"29101"
"1501","29",29103,1870,2952.52465820312,2964.0439453125,0.630894839763641,"29103"
"1502","29",29105,16051,26289.14453125,26289.03125,0.610558807849884,"29105"
"1503","29",29107,15876,24433.498046875,24438.689453125,0.649625658988953,"29107"
"1504","29",29109,16715,28084.146484375,28189.892578125,0.592943012714386,"29109"
"1505","29",29111,4456,7657.76513671875,7659.2138671875,0.581782937049866,"29111"
"1506","29",29113,24962,40060.890625,40301.00390625,0.619389057159424,"29113"
"1507","29",29115,5587,9141.74609375,9120.7080078125,0.612562119960785,"29115"
"1508","29",29117,6421,10859.7978515625,10954.88671875,0.58613109588623,"29117"
"1509","29",29119,8242,13439.09765625,13174.8291015625,0.625586867332458,"29119"
"1510","29",29121,7631,11462.236328125,11422.0234375,0.668095290660858,"29121"
"1511","29",29123,5321,9319.2724609375,9339.095703125,0.569755375385284,"29123"
"1512","29",29125,4500,6875.23974609375,6861.697265625,0.655814409255981,"29125"
"1513","29",29127,12938,21623.603515625,21639.9765625,0.597874939441681,"29127"
"1514","29",29129,1745,2757.88671875,2767.55395507812,0.630520701408386,"29129"
"1515","29",29131,11416,18952.14453125,19003.544921875,0.600730001926422,"29131"
"1516","29",29133,5169,9014.279296875,8979.02734375,0.575674831867218,"29133"
"1517","29",29135,6830,10301.857421875,10344.486328125,0.660255134105682,"29135"
"1518","29",29137,4156,6585.5224609375,6596.09765625,0.630069494247437,"29137"
"1519","29",29139,5429,8790.6640625,8774.8916015625,0.618697106838226,"29139"
"1520","29",29141,8821,15324.9814453125,15329.1845703125,0.575438320636749,"29141"
"1521","29",29143,7357,13417.9658203125,13377.2978515625,0.549961566925049,"29143"
"1522","29",29145,26606,43246.20703125,43336.71875,0.61393666267395,"29145"
"1523","29",29147,9458,17934.541015625,17912.15625,0.528021275997162,"29147"
"1524","29",29149,4668,8117.02978515625,8070.14794921875,0.578428030014038,"29149"
"1525","29",29151,7090,10341.1396484375,10359.15234375,0.684418916702271,"29151"
"1526","29",29153,4505,7390.6865234375,7357.1865234375,0.612326443195343,"29153"
"1527","29",29155,6027,12241.60546875,12168.48046875,0.495296031236649,"29155"
"1528","29",29157,8740,14316.9853515625,14371.28515625,0.608157157897949,"29157"
"1529","29",29159,18111,28793.8359375,28712.435546875,0.630771994590759,"29159"
"1530","29",29161,18553,31064.1875,30760.486328125,0.603143930435181,"29161"
"1531","29",29163,7382,11941.2294921875,11978.2451171875,0.61628395318985,"29163"
"1532","29",29167,13763,23742.88671875,23832.609375,0.577486097812653,"29167"
"1533","29",29169,13488,39453.625,39395.53515625,0.342373818159103,"29169"
"1534","29",29171,2346,3705.91528320312,3701.52099609375,0.633793532848358,"29171"
"1535","29",29173,5266,7919.38671875,7939.9775390625,0.663226068019867,"29173"
"1536","29",29175,10309,17182.19921875,17090.9609375,0.603184342384338,"29175"
"1537","29",29177,10869,17299.25,17299.296875,0.628291428089142,"29177"
"1538","29",29179,3038,5091.26220703125,5112.03759765625,0.594283580780029,"29179"
"1539","29",29181,5524,10452.052734375,10434.490234375,0.529398143291473,"29181"
"1540","29",29183,201005,282901.96875,284186.03125,0.707300782203674,"29183"
"1541","29",29185,4630,7246.6630859375,7193.02490234375,0.643679141998291,"29185"
"1542","29",29186,8469,13562.740234375,13590.5078125,0.623155534267426,"29186"
"1543","29",29187,24728,45331.5078125,45291.4765625,0.545974671840668,"29187"
"1544","29",29189,514858,724885.0625,723608.125,0.711514949798584,"29189"
"1545","29",29195,9274,16826.310546875,16783.44140625,0.552568435668945,"29195"
"1546","29",29197,1936,3160.6787109375,3154.87573242188,0.613653302192688,"29197"
"1547","29",29199,1968,3464.55786132812,3484.13403320312,0.564846217632294,"29199"
"1548","29",29201,17256,28984.63671875,28960.166015625,0.595852911472321,"29201"
"1549","29",29203,3904,6268.08154296875,6255.6640625,0.624074459075928,"29203"
"1550","29",29205,3255,4539.5703125,4521.18896484375,0.719943344593048,"29205"
"1551","29",29207,13291,22561.7109375,22506.39453125,0.590543270111084,"29207"
"1552","29",29209,16567,25427.638671875,25501.927734375,0.649637162685394,"29209"
"1553","29",29211,2486,4387.076171875,4377.1806640625,0.56794548034668,"29211"
"1554","29",29213,23515,40926.203125,41034.51171875,0.573054194450378,"29213"
"1555","29",29215,10956,18815.421875,18843.69921875,0.581414520740509,"29215"
"1556","29",29217,8599,15368.6875,15342.9248046875,0.560453772544861,"29217"
"1557","29",29219,15784,24989.509765625,25084.693359375,0.629228353500366,"29219"
"1558","29",29221,9282,17908.60546875,17922.197265625,0.517905235290527,"29221"
"1559","29",29223,5762,10293.134765625,10248.7060546875,0.56221729516983,"29223"
"1560","29",29225,16743,26683.83203125,26856.462890625,0.623425364494324,"29225"
"1561","29",29227,1046,1591.57153320312,1583.31420898438,0.660639584064484,"29227"
"1562","29",29229,8119,13381.7080078125,13378.3017578125,0.606878221035004,"29229"
"1563","29",29510,131191,232203.578125,231148.40625,0.56756180524826,"29510"
"1564","29",29555,512142,814799.5625,818592.875,0.625636994838715,"29555"
"1565","30",30001,4849,7607.16943359375,7652.61474609375,0.633639633655548,"30001"
"1566","30",30003,4237,8696.5654296875,8688.1806640625,0.487674027681351,"30003"
"1567","30",30005,2684,4583.88232421875,4590.697265625,0.584660649299622,"30005"
"1568","30",30007,3133,4552.68212890625,4577.24072265625,0.684473514556885,"30007"
"1569","30",30009,5991,8465.8193359375,8494.056640625,0.705316722393036,"30009"
"1570","30",30011,786,974.243774414062,979.674865722656,0.80230700969696,"30011"
"1571","30",30013,34571,62595.67578125,62548.19921875,0.552709758281708,"30013"
"1572","30",30015,2603,4354.16552734375,4365.91064453125,0.596210122108459,"30015"
"1573","30",30017,5185,9283.84765625,9248.2685546875,0.560645461082458,"30017"
"1574","30",30019,962,1357.7470703125,1350.00622558594,0.71258932352066,"30019"
"1575","30",30021,4374,6975.19970703125,6895.099609375,0.63436359167099,"30021"
"1576","30",30023,4206,7436.8134765625,7447.6337890625,0.564743101596832,"30023"
"1577","30",30025,1484,2271.45654296875,2253.900390625,0.65841418504715,"30025"
"1578","30",30027,5840,8835.6845703125,8827.8759765625,0.661540806293488,"30027"
"1579","30",30029,46571,75985.6875,76663.796875,0.607470571994781,"30029"
"1580","30",30031,53819,81670.0234375,82818.90625,0.649839520454407,"30031"
"1581","30",30033,718,1018.98004150391,1022.22625732422,0.702388525009155,"30033"
"1582","30",30035,5075,9237.8046875,9248.12109375,0.548760116100311,"30035"
"1583","30",30037,474,667.33203125,666.615661621094,0.711054384708405,"30037"
"1584","30",30039,1777,2798.580078125,2847.82666015625,0.623984634876251,"30039"
"1585","30",30041,6445,11857.7900390625,11860.453125,0.543402493000031,"30041"
"1586","30",30043,6714,9303.724609375,9366.8330078125,0.716784417629242,"30043"
"1587","30",30045,1208,1574.52844238281,1576.32507324219,0.766339421272278,"30045"
"1588","30",30047,13181,22101.236328125,22180.447265625,0.59426212310791,"30047"
"1589","30",30049,34478,52394.109375,52681.1875,0.654465138912201,"30049"
"1590","30",30051,961,1865.98376464844,1870.97204589844,0.513636767864227,"30051"
"1591","30",30053,9330,15556.19921875,15610.05078125,0.597691833972931,"30053"
"1592","30",30055,1060,1348.2392578125,1346.80859375,0.787045776844025,"30055"
"1593","30",30057,4778,6582.52587890625,6592.25732421875,0.724789679050446,"30057"
"1594","30",30059,977,1494.58825683594,1499.64465332031,0.651487648487091,"30059"
"1595","30",30061,2012,3419.8974609375,3406.7607421875,0.590590357780457,"30061"
"1596","30",30063,59203,91525.7734375,92055.6796875,0.643121659755707,"30063"
"1597","30",30065,2441,3630.73803710938,3640.41137695312,0.670528590679169,"30065"
"1598","30",30067,9359,12998.5419921875,13056.583984375,0.716803133487701,"30067"
"1599","30",30069,322,397.602020263672,402.744964599609,0.799513399600983,"30069"
"1600","30",30071,2171,3146.07080078125,3139.79028320312,0.69144743680954,"30071"
"1601","30",30073,2723,4574.017578125,4560.5498046875,0.597077131271362,"30073"
"1602","30",30075,1053,1442.62548828125,1435.53442382812,0.733524739742279,"30075"
"1603","30",30077,2794,4227.58984375,4236.69677734375,0.659476041793823,"30077"
"1604","30",30079,689,939.857666015625,940.225952148438,0.73280256986618,"30079"
"1605","30",30081,22556,33695,33967.98046875,0.664037108421326,"30081"
"1606","30",30083,4871,8385.1982421875,8267.033203125,0.589207768440247,"30083"
"1607","30",30085,3652,7470.5771484375,7397.74755859375,0.493663787841797,"30085"
"1608","30",30087,3453,6480.69189453125,6446.02734375,0.535678744316101,"30087"
"1609","30",30089,5953,9387.0703125,9451.1591796875,0.629869818687439,"30089"
"1610","30",30091,1835,2848.01733398438,2837.08935546875,0.646789610385895,"30091"
"1611","30",30093,16452,26308.072265625,26212.556640625,0.627638101577759,"30093"
"1612","30",30095,4873,7347.04150390625,7333.06591796875,0.664524257183075,"30095"
"1613","30",30097,2107,2848.91577148438,2863.30322265625,0.735863387584686,"30097"
"1614","30",30099,3188,4571.7041015625,4559.76953125,0.699158132076263,"30099"
"1615","30",30101,2037,3403.97631835938,3380.53564453125,0.602567255496979,"30101"
"1616","30",30103,443,562.481201171875,561.061828613281,0.789574325084686,"30103"
"1617","30",30105,3894,5802.025390625,5782.22705078125,0.673442959785461,"30105"
"1618","30",30107,946,1627.83520507812,1629.986328125,0.580372989177704,"30107"
"1619","30",30109,541,853.413757324219,844.624694824219,0.640521168708801,"30109"
"1620","30",30111,69108,119672.6796875,120175.640625,0.575058281421661,"30111"
"1621","31",31001,13513,22908.46484375,22868.19140625,0.590908110141754,"31001"
"1622","31",31003,3281,4758.521484375,4736.4287109375,0.692716002464294,"31003"
"1623","31",31005,273,341.3486328125,346.890777587891,0.786991238594055,"31005"
"1624","31",31007,402,619.203857421875,617.420959472656,0.651095509529114,"31007"
"1625","31",31009,317,382.497436523438,381.079010009766,0.831848502159119,"31009"
"1626","31",31011,2905,4049.60302734375,4056.12133789062,0.716201424598694,"31011"
"1627","31",31013,4924,8111.4365234375,8092.04833984375,0.608498573303223,"31013"
"1628","31",31015,1156,1577.73803710938,1575.25561523438,0.733849167823792,"31015"
"1629","31",31017,1597,2316.875,2320.85302734375,0.688109040260315,"31017"
"1630","31",31019,21129,36034.10546875,36152.01171875,0.58444881439209,"31019"
"1631","31",31021,3558,5063.56982421875,5064.259765625,0.702570617198944,"31021"
"1632","31",31023,3981,6067.1240234375,6058.81396484375,0.65705931186676,"31023"
"1633","31",31025,12933,19215.359375,19298.677734375,0.670149564743042,"31025"
"1634","31",31027,4420,6466.00390625,6490.24072265625,0.681022524833679,"31027"
"1635","31",31029,1898,2691.33911132812,2675.89306640625,0.709295928478241,"31029"
"1636","31",31031,3118,4457.33544921875,4450.57177734375,0.70058411359787,"31031"
"1637","31",31033,4711,7477.83203125,7453.13427734375,0.632083058357239,"31033"
"1638","31",31035,3065,4495.2666015625,4468.748046875,0.685874402523041,"31035"
"1639","31",31037,3214,5395.6787109375,5357.6123046875,0.599894106388092,"31037"
"1640","31",31039,4074,6381.73095703125,6352.302734375,0.641342222690582,"31039"
"1641","31",31041,5652,8114.69921875,8115.09814453125,0.696479558944702,"31041"
"1642","31",31043,6279,13441.90234375,13464.59375,0.466334164142609,"31043"
"1643","31",31045,3676,7157.1064453125,7130.49169921875,0.515532493591309,"31045"
"1644","31",31047,8635,15714.736328125,15764.27734375,0.5477574467659,"31047"
"1645","31",31049,984,1453.39636230469,1442.96130371094,0.681930959224701,"31049"
"1646","31",31051,2782,4086.6640625,4079.38208007812,0.681966006755829,"31051"
"1647","31",31053,15529,26470.146484375,26480.453125,0.586432576179504,"31053"
"1648","31",31055,240433,377518.5625,379263.15625,0.633947670459747,"31055"
"1649","31",31057,953,1414.96801757812,1427.37255859375,0.667660295963287,"31057"
"1650","31",31059,2941,4560.841796875,4584.75830078125,0.641473293304443,"31059"
"1651","31",31061,1673,2416.5322265625,2410.56616210938,0.694027841091156,"31061"
"1652","31",31063,1328,2084.35913085938,2089.09545898438,0.635681807994843,"31063"
"1653","31",31065,2340,3692.36694335938,3678.59130859375,0.636113047599792,"31065"
"1654","31",31067,10048,16815.845703125,16796.740234375,0.598211288452148,"31067"
"1655","31",31069,1075,1553.89453125,1551.06286621094,0.693073153495789,"31069"
"1656","31",31071,980,1615.18103027344,1608.74096679688,0.60917204618454,"31071"
"1657","31",31073,1010,1521.79174804688,1525.0234375,0.662284910678864,"31073"
"1658","31",31075,405,499.956726074219,499.228057861328,0.811252474784851,"31075"
"1659","31",31077,1175,1827.95593261719,1823.72839355469,0.644284546375275,"31077"
"1660","31",31079,22060,37165.21875,36980.4921875,0.596530735492706,"31079"
"1661","31",31081,5004,6904.751953125,6901.52880859375,0.725056767463684,"31081"
"1662","31",31083,1832,2687.66162109375,2693.44116210938,0.680170774459839,"31083"
"1663","31",31085,514,701.891479492188,694.112487792969,0.740513980388641,"31085"
"1664","31",31087,1468,2149.47924804688,2128.5478515625,0.68967205286026,"31087"
"1665","31",31089,5118,7556.50439453125,7522.73583984375,0.680337607860565,"31089"
"1666","31",31091,417,545.526794433594,538.212646484375,0.774786710739136,"31091"
"1667","31",31093,2994,4841.71240234375,4841.6962890625,0.618378341197968,"31093"
"1668","31",31095,3494,5573.90576171875,5561.5283203125,0.628244578838348,"31095"
"1669","31",31097,2089,2965.54809570312,2962.54858398438,0.705136120319366,"31097"
"1670","31",31099,3296,4854.27685546875,4844.16650390625,0.680406033992767,"31099"
"1671","31",31101,4034,6213.30419921875,6209.59619140625,0.649639666080475,"31101"
"1672","31",31103,519,632.474304199219,627.881225585938,0.826589465141296,"31103"
"1673","31",31105,1677,2796.31909179688,2781.12280273438,0.602993845939636,"31105"
"1674","31",31107,4115,6424.7451171875,6434.43017578125,0.639528274536133,"31107"
"1675","31",31109,136223,219883.40625,220303.0625,0.618343651294708,"31109"
"1676","31",31111,16131,25858.076171875,25765.62109375,0.62606680393219,"31111"
"1677","31",31113,453,557.676513671875,552.033447265625,0.820602476596832,"31113"
"1678","31",31115,385,477.119384765625,482.620361328125,0.797728478908539,"31115"
"1679","31",31117,287,378.603820800781,384.909454345703,0.745629906654358,"31117"
"1680","31",31119,14343,24628.216796875,24612.46875,0.582753419876099,"31119"
"1681","31",31121,3788,5913.66162109375,5926.44189453125,0.639169335365295,"31121"
"1682","31",31123,2209,3470.35668945312,3452.39306640625,0.63984602689743,"31123"
"1683","31",31125,1621,2745.36865234375,2739.63793945312,0.59168404340744,"31125"
"1684","31",31127,3161,5385.91650390625,5366.3232421875,0.589043915271759,"31127"
"1685","31",31129,2205,3372.69067382812,3366.35375976562,0.655011355876923,"31129"
"1686","31",31131,7457,11823.0791015625,11844.4560546875,0.629577219486237,"31131"
"1687","31",31133,1327,2050.2080078125,2048.83056640625,0.647686541080475,"31133"
"1688","31",31135,1455,2154.19897460938,2142.181640625,0.679214119911194,"31135"
"1689","31",31137,4695,6789.0498046875,6787.2705078125,0.691736102104187,"31137"
"1690","31",31139,3630,5340.9091796875,5328.48388671875,0.681244432926178,"31139"
"1691","31",31141,14433,22263.802734375,22279.6640625,0.647810459136963,"31141"
"1692","31",31143,2582,3935.15405273438,3934.5283203125,0.656241297721863,"31143"
"1693","31",31145,5170,8094.09765625,8072.52587890625,0.640443921089172,"31145"
"1694","31",31147,3805,6305.86279296875,6300.93994140625,0.603878140449524,"31147"
"1695","31",31149,798,1106.15197753906,1113.80920410156,0.716460227966309,"31149"
"1696","31",31151,5136,9362.279296875,9368.6298828125,0.54821252822876,"31151"
"1697","31",31153,80580,125022.8125,126027.203125,0.639385759830475,"31153"
"1698","31",31155,10860,15675.537109375,15689.2275390625,0.692194700241089,"31155"
"1699","31",31157,14317,26562.4765625,26563.087890625,0.538981020450592,"31157"
"1700","31",31159,7922,13078.560546875,13119.46484375,0.603835582733154,"31159"
"1701","31",31161,2608,4029.63745117188,4035.41381835938,0.646278202533722,"31161"
"1702","31",31163,1573,2381.23022460938,2374.4873046875,0.662458777427673,"31163"
"1703","31",31165,736,983.962158203125,982.922424316406,0.748787462711334,"31165"
"1704","31",31167,2801,4415.24755859375,4444.28271484375,0.630247950553894,"31167"
"1705","31",31169,2690,3921.06396484375,3909.43969726562,0.688078165054321,"31169"
"1706","31",31171,393,544.899719238281,552.25439453125,0.711628556251526,"31171"
"1707","31",31173,2088,4458.189453125,4458.93994140625,0.468272745609283,"31173"
"1708","31",31175,2205,3175.306640625,3186.80786132812,0.691914975643158,"31175"
"1709","31",31177,10832,15473.2421875,15552.70703125,0.696470379829407,"31177"
"1710","31",31179,3776,7244.060546875,7237.42724609375,0.52173238992691,"31179"
"1711","31",31181,1708,2802.53295898438,2795.85131835938,0.610905170440674,"31181"
"1712","31",31183,465,609.661010742188,614.766845703125,0.756384313106537,"31183"
"1713","31",31185,6381,9934.8369140625,9915.7431640625,0.643522143363953,"31185"
"1714","32",32001,10938,16898.375,16821.107421875,0.650254428386688,"32001"
"1715","32",32003,767156,1382377.75,1390918.25,0.551546454429626,"32003"
"1716","32",32005,27885,36194.875,36162.0078125,0.771113157272339,"32005"
"1717","32",32007,18559,34560.85546875,34643.22265625,0.535718083381653,"32007"
"1718","32",32009,423,600.949523925781,593.677795410156,0.712507724761963,"32009"
"1719","32",32011,854,1441.330078125,1412.30493164062,0.604685306549072,"32011"
"1720","32",32013,6433,10952.49609375,10902.7666015625,0.590033710002899,"32013"
"1721","32",32015,2413,3895.26245117188,3846.44580078125,0.627332389354706,"32015"
"1722","32",32017,2132,3474.2197265625,3479.34521484375,0.612758994102478,"32017"
"1723","32",32019,23762,39897.890625,40233.2421875,0.590606153011322,"32019"
"1724","32",32021,1997,3470.44946289062,3474.32348632812,0.574788153171539,"32021"
"1725","32",32023,19595,32952.53515625,32952.53125,0.594643235206604,"32023"
"1726","32",32027,1982,3056.84423828125,3049.92529296875,0.649851977825165,"32027"
"1727","32",32029,2558,3409.06640625,3435.17163085938,0.744649827480316,"32029"
"1728","32",32031,209909,324411.96875,327884.09375,0.640192687511444,"32031"
"1729","32",32033,3773,6180.1875,6148.33837890625,0.613661706447601,"32033"
"1730","32",32510,25016,37194.49609375,37145.36328125,0.673462271690369,"32510"
"1731","33",33001,35045,48246.87109375,48378.46875,0.724392473697662,"33001"
"1732","33",33003,29616,38296.35546875,38306.33984375,0.773135721683502,"33003"
"1733","33",33005,41895,61803.62109375,61891.0546875,0.676915287971497,"33005"
"1734","33",33007,15627,25463.015625,25383.451171875,0.615637302398682,"33007"
"1735","33",33009,51191,68250.75,67610.1640625,0.757149457931519,"33009"
"1736","33",33011,214157,306690.84375,307752.375,0.695874392986298,"33011"
"1737","33",33013,83648,115169.515625,115496.140625,0.724249303340912,"33013"
"1738","33",33015,181434,236652.265625,237282.875,0.764631688594818,"33015"
"1739","33",33017,69000,100591.515625,101178.5078125,0.68196302652359,"33017"
"1740","33",33019,22683,34426.95703125,34461.73828125,0.658208250999451,"33019"
"1741","34",34001,117291,195129.53125,195283.875,0.600617945194244,"34001"
"1742","34",34003,419296,644243.625,646750.4375,0.648311913013458,"34003"
"1743","34",34005,218943,328526.9375,327907.96875,0.667696475982666,"34005"
"1744","34",34007,226592,370591.0625,371287.9375,0.610286474227905,"34007"
"1745","34",34009,48722,73473.484375,73172.109375,0.665854811668396,"34009"
"1746","34",34011,54004,94380.453125,93705.28125,0.576317548751831,"34011"
"1747","34",34013,310934,497566.0625,495162.40625,0.627943456172943,"34013"
"1748","34",34015,139542,217739.328125,217724.296875,0.640911459922791,"34015"
"1749","34",34017,219375,394091,394412.59375,0.556206881999969,"34017"
"1750","34",34019,70836,93112.9609375,93243.3828125,0.759689271450043,"34019"
"1751","34",34021,156529,251198.28125,252419.546875,0.62011444568634,"34021"
"1752","34",34023,326102,540435.625,542561.5625,0.601041495800018,"34023"
"1753","34",34025,314377,459960.8125,461739.6875,0.680853307247162,"34025"
"1754","34",34027,250416,354773.5625,355811.34375,0.703788697719574,"34027"
"1755","34",34029,274362,429056.59375,429719.90625,0.638467073440552,"34029"
"1756","34",34031,194802,340070.03125,342044.53125,0.569522321224213,"34031"
"1757","34",34033,29494,47403.3515625,47448.5,0.621600270271301,"34033"
"1758","34",34035,157092,225268.234375,225804.90625,0.695697903633118,"34035"
"1759","34",34037,74126,110554.0390625,110755.734375,0.669274628162384,"34037"
"1760","34",34039,221975,341400.6875,340989.0625,0.650973975658417,"34039"
"1761","34",34041,49236,77663.1015625,77241.7890625,0.637426972389221,"34041"
"1762","35",35001,274662,485528.125,486951.34375,0.564044058322906,"35001"
"1763","35",35003,2049,3014.884765625,3036.32885742188,0.674828112125397,"35003"
"1764","35",35005,20271,44705.4296875,44706.7578125,0.453421384096146,"35005"
"1765","35",35007,5332,9372.158203125,9346.8701171875,0.570458352565765,"35007"
"1766","35",35009,13370,35050.09765625,35145.0703125,0.380423188209534,"35009"
"1767","35",35011,910,1280.80969238281,1272.06176757812,0.715374052524567,"35011"
"1768","35",35013,70648,143974.671875,144077.96875,0.490345627069473,"35013"
"1769","35",35015,19667,40448.00390625,40352.0859375,0.487384974956512,"35015"
"1770","35",35017,12811,22010.216796875,21941.349609375,0.583874762058258,"35017"
"1771","35",35019,1827,2763.60522460938,2762.81103515625,0.661283016204834,"35019"
"1772","35",35021,527,546.858459472656,541.321716308594,0.973543047904968,"35021"
"1773","35",35023,1872,3104.98779296875,3081.9833984375,0.607401072978973,"35023"
"1774","35",35025,17712,42201.70703125,42218.65234375,0.419530212879181,"35025"
"1775","35",35027,8902,14761.7373046875,14719.3828125,0.604780793190002,"35027"
"1776","35",35028,10885,13151.2783203125,13265.06640625,0.820576369762421,"35028"
"1777","35",35029,7295,14488.173828125,14361.1083984375,0.50796914100647,"35029"
"1778","35",35031,21703,51335.8671875,51079.06640625,0.42489030957222,"35031"
"1779","35",35033,2441,3523.86499023438,3506.70922851562,0.696094214916229,"35033"
"1780","35",35035,20059,43929.12890625,44106.453125,0.454786062240601,"35035"
"1781","35",35037,3572,6418.51220703125,6390.44873046875,0.558959186077118,"35037"
"1782","35",35039,14878,29124.71875,29256.490234375,0.508536756038666,"35039"
"1783","35",35041,5950,13562.501953125,13574.078125,0.438335478305817,"35041"
"1784","35",35043,61690,102808.5859375,103367.7734375,0.596801102161407,"35043"
